ï..station_id	stationname	date	daytype	rides	lat	long
40160	LaSalle/Van Buren	12/5/2017	W	3326	41.8768	-87.631739
40160	LaSalle/Van Buren	12/30/2017	A	342	41.8768	-87.631739
40160	LaSalle/Van Buren	12/24/2017	U	208	41.8768	-87.631739
40160	LaSalle/Van Buren	12/8/2017	W	2839	41.8768	-87.631739
40160	LaSalle/Van Buren	12/17/2017	U	311	41.8768	-87.631739
40160	LaSalle/Van Buren	12/6/2017	W	3329	41.8768	-87.631739
40160	LaSalle/Van Buren	12/12/2017	W	3295	41.8768	-87.631739
40160	LaSalle/Van Buren	12/29/2017	W	1844	41.8768	-87.631739
40160	LaSalle/Van Buren	12/31/2017	U	336	41.8768	-87.631739
40160	LaSalle/Van Buren	12/10/2017	U	344	41.8768	-87.631739
40160	LaSalle/Van Buren	12/23/2017	A	332	41.8768	-87.631739
40160	LaSalle/Van Buren	12/2/2017	A	551	41.8768	-87.631739
40160	LaSalle/Van Buren	12/26/2017	W	1446	41.8768	-87.631739
40160	LaSalle/Van Buren	12/4/2017	W	3084	41.8768	-87.631739
40160	LaSalle/Van Buren	12/20/2017	W	2929	41.8768	-87.631739
40160	LaSalle/Van Buren	12/14/2017	W	3180	41.8768	-87.631739
40160	LaSalle/Van Buren	12/11/2017	W	3158	41.8768	-87.631739
40160	LaSalle/Van Buren	12/28/2017	W	2023	41.8768	-87.631739
40160	LaSalle/Van Buren	12/19/2017	W	3047	41.8768	-87.631739
40160	LaSalle/Van Buren	12/22/2017	W	2007	41.8768	-87.631739
40160	LaSalle/Van Buren	12/1/2017	W	2892	41.8768	-87.631739
40160	LaSalle/Van Buren	12/25/2017	U	194	41.8768	-87.631739
40160	LaSalle/Van Buren	12/15/2017	W	2668	41.8768	-87.631739
40160	LaSalle/Van Buren	12/18/2017	W	2931	41.8768	-87.631739
40160	LaSalle/Van Buren	12/21/2017	W	2749	41.8768	-87.631739
40160	LaSalle/Van Buren	12/27/2017	W	1947	41.8768	-87.631739
40160	LaSalle/Van Buren	12/3/2017	U	381	41.8768	-87.631739
40160	LaSalle/Van Buren	12/7/2017	W	3283	41.8768	-87.631739
40160	LaSalle/Van Buren	12/13/2017	W	3187	41.8768	-87.631739
40160	LaSalle/Van Buren	12/16/2017	A	502	41.8768	-87.631739
40160	LaSalle/Van Buren	12/9/2017	A	549	41.8768	-87.631739
40160	LaSalle/Van Buren	3/18/2018	U	381	41.8768	-87.631739
40160	LaSalle/Van Buren	1/10/2018	W	3180	41.8768	-87.631739
40160	LaSalle/Van Buren	3/14/2018	W	3382	41.8768	-87.631739
40160	LaSalle/Van Buren	2/28/2018	W	3212	41.8768	-87.631739
40160	LaSalle/Van Buren	3/17/2018	A	922	41.8768	-87.631739
40160	LaSalle/Van Buren	1/3/2018	W	2909	41.8768	-87.631739
40160	LaSalle/Van Buren	1/14/2018	U	324	41.8768	-87.631739
40160	LaSalle/Van Buren	2/15/2018	W	3343	41.8768	-87.631739
40160	LaSalle/Van Buren	3/13/2018	W	3397	41.8768	-87.631739
40160	LaSalle/Van Buren	2/23/2018	W	2847	41.8768	-87.631739
40160	LaSalle/Van Buren	1/31/2018	W	3228	41.8768	-87.631739
40160	LaSalle/Van Buren	1/26/2018	W	2881	41.8768	-87.631739
40160	LaSalle/Van Buren	1/2/2018	W	2621	41.8768	-87.631739
40160	LaSalle/Van Buren	1/30/2018	W	3395	41.8768	-87.631739
40160	LaSalle/Van Buren	2/16/2018	W	2872	41.8768	-87.631739
40160	LaSalle/Van Buren	1/23/2018	W	3384	41.8768	-87.631739
40160	LaSalle/Van Buren	2/7/2018	W	3414	41.8768	-87.631739
40160	LaSalle/Van Buren	1/7/2018	U	283	41.8768	-87.631739
40160	LaSalle/Van Buren	2/11/2018	U	382	41.8768	-87.631739
40160	LaSalle/Van Buren	3/16/2018	W	2913	41.8768	-87.631739
40160	LaSalle/Van Buren	2/9/2018	W	2131	41.8768	-87.631739
40160	LaSalle/Van Buren	3/15/2018	W	3278	41.8768	-87.631739
40160	LaSalle/Van Buren	1/17/2018	W	3338	41.8768	-87.631739
40160	LaSalle/Van Buren	3/26/2018	W	3000	41.8768	-87.631739
40160	LaSalle/Van Buren	3/20/2018	W	3249	41.8768	-87.631739
40160	LaSalle/Van Buren	2/27/2018	W	3248	41.8768	-87.631739
40160	LaSalle/Van Buren	3/8/2018	W	3359	41.8768	-87.631739
40160	LaSalle/Van Buren	3/2/2018	W	2864	41.8768	-87.631739
40160	LaSalle/Van Buren	3/30/2018	W	1925	41.8768	-87.631739
40160	LaSalle/Van Buren	1/28/2018	U	342	41.8768	-87.631739
40160	LaSalle/Van Buren	3/1/2018	W	3452	41.8768	-87.631739
40160	LaSalle/Van Buren	1/15/2018	W	1426	41.8768	-87.631739
40160	LaSalle/Van Buren	3/28/2018	W	3012	41.8768	-87.631739
40160	LaSalle/Van Buren	1/29/2018	W	3279	41.8768	-87.631739
40160	LaSalle/Van Buren	2/22/2018	W	3241	41.8768	-87.631739
40160	LaSalle/Van Buren	1/6/2018	A	417	41.8768	-87.631739
40160	LaSalle/Van Buren	3/12/2018	W	3200	41.8768	-87.631739
40160	LaSalle/Van Buren	3/11/2018	U	384	41.8768	-87.631739
40160	LaSalle/Van Buren	1/18/2018	W	3347	41.8768	-87.631739
40160	LaSalle/Van Buren	2/17/2018	A	643	41.8768	-87.631739
40160	LaSalle/Van Buren	3/22/2018	W	3193	41.8768	-87.631739
40160	LaSalle/Van Buren	2/25/2018	U	388	41.8768	-87.631739
40160	LaSalle/Van Buren	3/23/2018	W	2838	41.8768	-87.631739
40160	LaSalle/Van Buren	3/31/2018	A	448	41.8768	-87.631739
40160	LaSalle/Van Buren	2/12/2018	W	3277	41.8768	-87.631739
40160	LaSalle/Van Buren	1/8/2018	W	3171	41.8768	-87.631739
40160	LaSalle/Van Buren	1/25/2018	W	3294	41.8768	-87.631739
40160	LaSalle/Van Buren	2/6/2018	W	3385	41.8768	-87.631739
40160	LaSalle/Van Buren	3/25/2018	U	410	41.8768	-87.631739
40160	LaSalle/Van Buren	1/13/2018	A	397	41.8768	-87.631739
40160	LaSalle/Van Buren	3/5/2018	W	3191	41.8768	-87.631739
40160	LaSalle/Van Buren	2/10/2018	A	496	41.8768	-87.631739
40160	LaSalle/Van Buren	3/6/2018	W	3296	41.8768	-87.631739
40160	LaSalle/Van Buren	1/4/2018	W	2984	41.8768	-87.631739
40160	LaSalle/Van Buren	3/10/2018	A	504	41.8768	-87.631739
40160	LaSalle/Van Buren	1/19/2018	W	2932	41.8768	-87.631739
40160	LaSalle/Van Buren	2/3/2018	A	470	41.8768	-87.631739
40160	LaSalle/Van Buren	2/2/2018	W	2896	41.8768	-87.631739
40160	LaSalle/Van Buren	1/24/2018	W	3338	41.8768	-87.631739
40160	LaSalle/Van Buren	1/1/2018	U	242	41.8768	-87.631739
40160	LaSalle/Van Buren	1/22/2018	W	3214	41.8768	-87.631739
40160	LaSalle/Van Buren	3/29/2018	W	2979	41.8768	-87.631739
40160	LaSalle/Van Buren	2/1/2018	W	3268	41.8768	-87.631739
40160	LaSalle/Van Buren	2/18/2018	U	451	41.8768	-87.631739
40160	LaSalle/Van Buren	1/12/2018	W	2768	41.8768	-87.631739
40160	LaSalle/Van Buren	3/9/2018	W	2974	41.8768	-87.631739
40160	LaSalle/Van Buren	3/27/2018	W	3130	41.8768	-87.631739
40160	LaSalle/Van Buren	2/14/2018	W	3321	41.8768	-87.631739
40160	LaSalle/Van Buren	2/21/2018	W	3245	41.8768	-87.631739
40160	LaSalle/Van Buren	3/19/2018	W	3205	41.8768	-87.631739
40160	LaSalle/Van Buren	2/24/2018	A	478	41.8768	-87.631739
40160	LaSalle/Van Buren	1/21/2018	U	360	41.8768	-87.631739
40160	LaSalle/Van Buren	3/24/2018	A	587	41.8768	-87.631739
40160	LaSalle/Van Buren	2/8/2018	W	3392	41.8768	-87.631739
40160	LaSalle/Van Buren	1/5/2018	W	2720	41.8768	-87.631739
40160	LaSalle/Van Buren	1/27/2018	A	548	41.8768	-87.631739
40160	LaSalle/Van Buren	1/16/2018	W	3387	41.8768	-87.631739
40160	LaSalle/Van Buren	2/13/2018	W	3459	41.8768	-87.631739
40160	LaSalle/Van Buren	1/11/2018	W	3315	41.8768	-87.631739
40160	LaSalle/Van Buren	3/21/2018	W	3223	41.8768	-87.631739
40160	LaSalle/Van Buren	3/7/2018	W	3271	41.8768	-87.631739
40160	LaSalle/Van Buren	2/26/2018	W	3223	41.8768	-87.631739
40160	LaSalle/Van Buren	3/4/2018	U	391	41.8768	-87.631739
40160	LaSalle/Van Buren	1/9/2018	W	3278	41.8768	-87.631739
40160	LaSalle/Van Buren	2/4/2018	U	338	41.8768	-87.631739
40160	LaSalle/Van Buren	3/3/2018	A	499	41.8768	-87.631739
40160	LaSalle/Van Buren	2/5/2018	W	3278	41.8768	-87.631739
40160	LaSalle/Van Buren	2/19/2018	W	1701	41.8768	-87.631739
40160	LaSalle/Van Buren	2/20/2018	W	3339	41.8768	-87.631739
40160	LaSalle/Van Buren	1/20/2018	A	794	41.8768	-87.631739
40160	LaSalle/Van Buren	5/27/2018	U	409	41.8768	-87.631739
40160	LaSalle/Van Buren	5/25/2018	W	2598	41.8768	-87.631739
40160	LaSalle/Van Buren	4/19/2018	W	3167	41.8768	-87.631739
40160	LaSalle/Van Buren	5/13/2018	U	388	41.8768	-87.631739
40160	LaSalle/Van Buren	6/8/2018	W	2853	41.8768	-87.631739
40160	LaSalle/Van Buren	5/17/2018	W	3061	41.8768	-87.631739
40160	LaSalle/Van Buren	4/7/2018	A	542	41.8768	-87.631739
40160	LaSalle/Van Buren	5/4/2018	W	2705	41.8768	-87.631739
40160	LaSalle/Van Buren	5/29/2018	W	3042	41.8768	-87.631739
40160	LaSalle/Van Buren	5/3/2018	W	3183	41.8768	-87.631739
40160	LaSalle/Van Buren	6/11/2018	W	3087	41.8768	-87.631739
40160	LaSalle/Van Buren	6/5/2018	W	3207	41.8768	-87.631739
40160	LaSalle/Van Buren	4/20/2018	W	2711	41.8768	-87.631739
40160	LaSalle/Van Buren	6/2/2018	A	544	41.8768	-87.631739
40160	LaSalle/Van Buren	4/18/2018	W	3176	41.8768	-87.631739
40160	LaSalle/Van Buren	5/9/2018	W	3290	41.8768	-87.631739
40160	LaSalle/Van Buren	4/17/2018	W	3169	41.8768	-87.631739
40160	LaSalle/Van Buren	5/19/2018	A	457	41.8768	-87.631739
40160	LaSalle/Van Buren	4/21/2018	A	416	41.8768	-87.631739
40160	LaSalle/Van Buren	5/23/2018	W	3088	41.8768	-87.631739
40160	LaSalle/Van Buren	5/1/2018	W	3128	41.8768	-87.631739
40160	LaSalle/Van Buren	5/22/2018	W	3132	41.8768	-87.631739
40160	LaSalle/Van Buren	5/10/2018	W	3154	41.8768	-87.631739
40160	LaSalle/Van Buren	4/14/2018	A	481	41.8768	-87.631739
40160	LaSalle/Van Buren	6/18/2018	W	3230	41.8768	-87.631739
40160	LaSalle/Van Buren	5/2/2018	W	3154	41.8768	-87.631739
40160	LaSalle/Van Buren	6/23/2018	A	588	41.8768	-87.631739
40160	LaSalle/Van Buren	5/21/2018	W	3186	41.8768	-87.631739
40160	LaSalle/Van Buren	5/31/2018	W	3208	41.8768	-87.631739
40160	LaSalle/Van Buren	6/24/2018	U	783	41.8768	-87.631739
40160	LaSalle/Van Buren	4/2/2018	W	3112	41.8768	-87.631739
40160	LaSalle/Van Buren	4/5/2018	W	3232	41.8768	-87.631739
40160	LaSalle/Van Buren	6/25/2018	W	3073	41.8768	-87.631739
40160	LaSalle/Van Buren	6/28/2018	W	3268	41.8768	-87.631739
40160	LaSalle/Van Buren	5/20/2018	U	339	41.8768	-87.631739
40160	LaSalle/Van Buren	4/6/2018	W	2853	41.8768	-87.631739
40160	LaSalle/Van Buren	4/1/2018	U	317	41.8768	-87.631739
40160	LaSalle/Van Buren	6/29/2018	W	2813	41.8768	-87.631739
40160	LaSalle/Van Buren	4/9/2018	W	3177	41.8768	-87.631739
40160	LaSalle/Van Buren	4/24/2018	W	3111	41.8768	-87.631739
40160	LaSalle/Van Buren	4/28/2018	A	520	41.8768	-87.631739
40160	LaSalle/Van Buren	5/26/2018	A	583	41.8768	-87.631739
40160	LaSalle/Van Buren	6/21/2018	W	3483	41.8768	-87.631739
40160	LaSalle/Van Buren	6/15/2018	W	2742	41.8768	-87.631739
40160	LaSalle/Van Buren	6/20/2018	W	3181	41.8768	-87.631739
40160	LaSalle/Van Buren	4/15/2018	U	310	41.8768	-87.631739
40160	LaSalle/Van Buren	6/4/2018	W	3148	41.8768	-87.631739
40160	LaSalle/Van Buren	5/5/2018	A	537	41.8768	-87.631739
40160	LaSalle/Van Buren	5/28/2018	U	399	41.8768	-87.631739
40160	LaSalle/Van Buren	4/13/2018	W	2752	41.8768	-87.631739
40160	LaSalle/Van Buren	4/10/2018	W	3171	41.8768	-87.631739
40160	LaSalle/Van Buren	4/23/2018	W	2986	41.8768	-87.631739
40160	LaSalle/Van Buren	4/3/2018	W	3341	41.8768	-87.631739
40160	LaSalle/Van Buren	4/8/2018	U	300	41.8768	-87.631739
40160	LaSalle/Van Buren	5/30/2018	W	3169	41.8768	-87.631739
40160	LaSalle/Van Buren	6/16/2018	A	602	41.8768	-87.631739
40160	LaSalle/Van Buren	5/24/2018	W	3022	41.8768	-87.631739
40160	LaSalle/Van Buren	6/3/2018	U	408	41.8768	-87.631739
40160	LaSalle/Van Buren	6/7/2018	W	3256	41.8768	-87.631739
40160	LaSalle/Van Buren	6/30/2018	A	897	41.8768	-87.631739
40160	LaSalle/Van Buren	4/27/2018	W	2863	41.8768	-87.631739
40160	LaSalle/Van Buren	6/10/2018	U	463	41.8768	-87.631739
40160	LaSalle/Van Buren	5/8/2018	W	3260	41.8768	-87.631739
40160	LaSalle/Van Buren	6/17/2018	U	402	41.8768	-87.631739
40160	LaSalle/Van Buren	5/15/2018	W	3177	41.8768	-87.631739
40160	LaSalle/Van Buren	5/12/2018	A	464	41.8768	-87.631739
40160	LaSalle/Van Buren	5/18/2018	W	2690	41.8768	-87.631739
40160	LaSalle/Van Buren	4/16/2018	W	3227	41.8768	-87.631739
40160	LaSalle/Van Buren	4/30/2018	W	3034	41.8768	-87.631739
40160	LaSalle/Van Buren	4/26/2018	W	3161	41.8768	-87.631739
40160	LaSalle/Van Buren	5/7/2018	W	3030	41.8768	-87.631739
40160	LaSalle/Van Buren	4/4/2018	W	3296	41.8768	-87.631739
40160	LaSalle/Van Buren	6/27/2018	W	3210	41.8768	-87.631739
40160	LaSalle/Van Buren	6/13/2018	W	3075	41.8768	-87.631739
40160	LaSalle/Van Buren	4/11/2018	W	3178	41.8768	-87.631739
40160	LaSalle/Van Buren	4/29/2018	U	399	41.8768	-87.631739
40160	LaSalle/Van Buren	6/19/2018	W	3194	41.8768	-87.631739
40160	LaSalle/Van Buren	4/25/2018	W	3175	41.8768	-87.631739
40160	LaSalle/Van Buren	5/16/2018	W	3062	41.8768	-87.631739
40160	LaSalle/Van Buren	6/26/2018	W	3364	41.8768	-87.631739
40160	LaSalle/Van Buren	6/9/2018	A	686	41.8768	-87.631739
40160	LaSalle/Van Buren	4/12/2018	W	3040	41.8768	-87.631739
40160	LaSalle/Van Buren	6/12/2018	W	3277	41.8768	-87.631739
40160	LaSalle/Van Buren	6/22/2018	W	2993	41.8768	-87.631739
