ï..station_id	stationname	date	daytype	rides	lat	long
40480	Cicero-Lake	12/10/2017	U	658	41.886519	-87.744698
40480	Cicero-Lake	12/27/2017	W	781	41.886519	-87.744698
40480	Cicero-Lake	12/7/2017	W	1188	41.886519	-87.744698
40480	Cicero-Lake	12/17/2017	U	713	41.886519	-87.744698
40480	Cicero-Lake	12/5/2017	W	1266	41.886519	-87.744698
40480	Cicero-Lake	12/13/2017	W	1271	41.886519	-87.744698
40480	Cicero-Lake	12/4/2017	W	1312	41.886519	-87.744698
40480	Cicero-Lake	12/29/2017	W	1005	41.886519	-87.744698
40480	Cicero-Lake	12/11/2017	W	1194	41.886519	-87.744698
40480	Cicero-Lake	12/26/2017	W	750	41.886519	-87.744698
40480	Cicero-Lake	12/24/2017	U	625	41.886519	-87.744698
40480	Cicero-Lake	12/6/2017	W	1298	41.886519	-87.744698
40480	Cicero-Lake	12/21/2017	W	1219	41.886519	-87.744698
40480	Cicero-Lake	12/9/2017	A	775	41.886519	-87.744698
40480	Cicero-Lake	12/2/2017	A	931	41.886519	-87.744698
40480	Cicero-Lake	12/30/2017	A	599	41.886519	-87.744698
40480	Cicero-Lake	12/15/2017	W	1291	41.886519	-87.744698
40480	Cicero-Lake	12/12/2017	W	1229	41.886519	-87.744698
40480	Cicero-Lake	12/25/2017	U	430	41.886519	-87.744698
40480	Cicero-Lake	12/28/2017	W	896	41.886519	-87.744698
40480	Cicero-Lake	12/19/2017	W	1291	41.886519	-87.744698
40480	Cicero-Lake	12/20/2017	W	1220	41.886519	-87.744698
40480	Cicero-Lake	12/1/2017	W	1361	41.886519	-87.744698
40480	Cicero-Lake	12/3/2017	U	710	41.886519	-87.744698
40480	Cicero-Lake	12/31/2017	U	617	41.886519	-87.744698
40480	Cicero-Lake	12/23/2017	A	815	41.886519	-87.744698
40480	Cicero-Lake	12/22/2017	W	1246	41.886519	-87.744698
40480	Cicero-Lake	12/8/2017	W	1267	41.886519	-87.744698
40480	Cicero-Lake	12/18/2017	W	1195	41.886519	-87.744698
40480	Cicero-Lake	12/14/2017	W	1259	41.886519	-87.744698
40480	Cicero-Lake	12/16/2017	A	898	41.886519	-87.744698
40480	Cicero-Lake	3/15/2018	W	1188	41.886519	-87.744698
40480	Cicero-Lake	2/1/2018	W	1255	41.886519	-87.744698
40480	Cicero-Lake	2/24/2018	A	806	41.886519	-87.744698
40480	Cicero-Lake	2/19/2018	W	923	41.886519	-87.744698
40480	Cicero-Lake	3/28/2018	W	1119	41.886519	-87.744698
40480	Cicero-Lake	2/16/2018	W	1248	41.886519	-87.744698
40480	Cicero-Lake	1/2/2018	W	836	41.886519	-87.744698
40480	Cicero-Lake	1/31/2018	W	1270	41.886519	-87.744698
40480	Cicero-Lake	1/7/2018	U	570	41.886519	-87.744698
40480	Cicero-Lake	1/23/2018	W	1226	41.886519	-87.744698
40480	Cicero-Lake	3/24/2018	A	713	41.886519	-87.744698
40480	Cicero-Lake	3/31/2018	A	720	41.886519	-87.744698
40480	Cicero-Lake	1/18/2018	W	1177	41.886519	-87.744698
40480	Cicero-Lake	2/15/2018	W	1272	41.886519	-87.744698
40480	Cicero-Lake	1/20/2018	A	781	41.886519	-87.744698
40480	Cicero-Lake	1/6/2018	A	681	41.886519	-87.744698
40480	Cicero-Lake	2/9/2018	W	835	41.886519	-87.744698
40480	Cicero-Lake	1/10/2018	W	1249	41.886519	-87.744698
40480	Cicero-Lake	1/11/2018	W	1180	41.886519	-87.744698
40480	Cicero-Lake	3/23/2018	W	1214	41.886519	-87.744698
40480	Cicero-Lake	1/14/2018	U	506	41.886519	-87.744698
40480	Cicero-Lake	2/8/2018	W	1213	41.886519	-87.744698
40480	Cicero-Lake	3/27/2018	W	1092	41.886519	-87.744698
40480	Cicero-Lake	3/14/2018	W	1253	41.886519	-87.744698
40480	Cicero-Lake	3/2/2018	W	1289	41.886519	-87.744698
40480	Cicero-Lake	1/19/2018	W	1182	41.886519	-87.744698
40480	Cicero-Lake	2/27/2018	W	1239	41.886519	-87.744698
40480	Cicero-Lake	1/16/2018	W	1139	41.886519	-87.744698
40480	Cicero-Lake	2/23/2018	W	1274	41.886519	-87.744698
40480	Cicero-Lake	2/6/2018	W	1172	41.886519	-87.744698
40480	Cicero-Lake	3/13/2018	W	1222	41.886519	-87.744698
40480	Cicero-Lake	1/27/2018	A	895	41.886519	-87.744698
40480	Cicero-Lake	3/17/2018	A	822	41.886519	-87.744698
40480	Cicero-Lake	1/26/2018	W	1359	41.886519	-87.744698
40480	Cicero-Lake	3/9/2018	W	1241	41.886519	-87.744698
40480	Cicero-Lake	2/2/2018	W	1130	41.886519	-87.744698
40480	Cicero-Lake	2/21/2018	W	1180	41.886519	-87.744698
40480	Cicero-Lake	2/28/2018	W	1235	41.886519	-87.744698
40480	Cicero-Lake	3/22/2018	W	1251	41.886519	-87.744698
40480	Cicero-Lake	1/22/2018	W	1220	41.886519	-87.744698
40480	Cicero-Lake	3/21/2018	W	1238	41.886519	-87.744698
40480	Cicero-Lake	3/19/2018	W	1219	41.886519	-87.744698
40480	Cicero-Lake	2/13/2018	W	1303	41.886519	-87.744698
40480	Cicero-Lake	2/14/2018	W	1200	41.886519	-87.744698
40480	Cicero-Lake	1/24/2018	W	1257	41.886519	-87.744698
40480	Cicero-Lake	2/7/2018	W	1202	41.886519	-87.744698
40480	Cicero-Lake	2/5/2018	W	1093	41.886519	-87.744698
40480	Cicero-Lake	1/25/2018	W	1276	41.886519	-87.744698
40480	Cicero-Lake	2/12/2018	W	1074	41.886519	-87.744698
40480	Cicero-Lake	2/25/2018	U	666	41.886519	-87.744698
